sex__cat,age__cat,race__cat,marital-status__cat,education__cat,native-country__cat,workclass__cat,occupation__cat,salary-class__cat
Male,45,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Female,59,Black,Separated,7th-8th,United-States,Private,Other-service,<=50K
Female,44,White,Never-married,HS-grad,United-States,Federal-gov,Adm-clerical,<=50K
Female,19,White,Never-married,Some-college,United-States,Self-emp-not-inc,Sales,<=50K
Male,30,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K
Male,32,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Male,51,White,Married-civ-spouse,HS-grad,United-States,Private,Prof-specialty,>50K
Female,49,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,35,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Transport-moving,<=50K
Male,25,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,36,White,Married-civ-spouse,5th-6th,Mexico,Private,Craft-repair,<=50K
Male,57,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,>50K
Female,47,White,Married-civ-spouse,Assoc-voc,United-States,Federal-gov,Adm-clerical,<=50K
Female,52,White,Married-civ-spouse,5th-6th,El-Salvador,Private,Sales,<=50K
Male,46,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,18,Black,Married-spouse-absent,HS-grad,Jamaica,Private,Other-service,<=50K
Male,31,White,Married-civ-spouse,Assoc-voc,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,32,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K
Female,28,White,Never-married,HS-grad,United-States,Private,Sales,<=50K
Male,60,White,Divorced,Assoc-voc,United-States,Local-gov,Prof-specialty,>50K
Male,24,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K
Female,26,White,Never-married,Masters,Canada,Local-gov,Prof-specialty,<=50K
Female,59,White,Divorced,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,34,Asian-Pac-Islander,Married-civ-spouse,Masters,India,Private,Prof-specialty,>50K
Male,51,White,Married-civ-spouse,Masters,Canada,Private,Prof-specialty,>50K
Male,48,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K
Male,38,White,Married-civ-spouse,Bachelors,United-States,Private,Transport-moving,<=50K
Male,21,White,Never-married,Some-college,Columbia,Private,Sales,<=50K
Male,46,Black,Married-civ-spouse,HS-grad,United-States,Local-gov,Machine-op-inspct,<=50K
Male,33,White,Never-married,11th,United-States,Private,Craft-repair,<=50K
Male,61,White,Married-civ-spouse,Some-college,United-States,Private,Other-service,<=50K
Male,18,White,Never-married,11th,United-States,Private,Other-service,<=50K
Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K
Male,36,Black,Never-married,HS-grad,United-States,Private,Transport-moving,<=50K
Male,30,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,>50K
Female,46,Amer-Indian-Eskimo,Divorced,Assoc-voc,United-States,Federal-gov,Craft-repair,<=50K
Male,45,Asian-Pac-Islander,Married-civ-spouse,Prof-school,India,Self-emp-not-inc,Prof-specialty,>50K
Male,36,Asian-Pac-Islander,Married-civ-spouse,Assoc-voc,United-States,State-gov,Other-service,<=50K
Male,27,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Male,20,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Female,34,White,Divorced,Bachelors,United-States,Self-emp-inc,Sales,<=50K
Female,36,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K
Male,24,White,Never-married,HS-grad,United-States,Private,Farming-fishing,<=50K
Female,25,Black,Never-married,Bachelors,United-States,Local-gov,Prof-specialty,<=50K
Male,44,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K
Male,35,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,47,White,Divorced,Bachelors,United-States,Federal-gov,Prof-specialty,<=50K
Male,44,White,Married-civ-spouse,Prof-school,United-States,Private,Exec-managerial,>50K
Male,29,White,Married-civ-spouse,7th-8th,Mexico,Private,Transport-moving,<=50K
Male,39,White,Never-married,HS-grad,United-States,Private,Farming-fishing,<=50K
Male,31,White,Married-civ-spouse,Masters,United-States,Local-gov,Prof-specialty,<=50K
Female,18,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,26,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,31,White,Never-married,Bachelors,United-States,Private,Tech-support,<=50K
Male,23,White,Married-civ-spouse,11th,Mexico,Private,Handlers-cleaners,<=50K
Male,61,Asian-Pac-Islander,Separated,HS-grad,United-States,Private,Transport-moving,>50K
Male,33,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Female,29,White,Divorced,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,38,White,Divorced,Some-college,United-States,Self-emp-not-inc,Other-service,<=50K
Male,33,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Female,40,White,Married-civ-spouse,HS-grad,United-States,Federal-gov,Adm-clerical,>50K
Male,22,White,Never-married,11th,United-States,Private,Craft-repair,<=50K
Male,28,White,Never-married,Some-college,United-States,Private,Craft-repair,<=50K
Male,24,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Female,29,White,Never-married,Some-college,United-States,Private,Prof-specialty,<=50K
Male,28,Black,Married-civ-spouse,9th,Trinadad&Tobago,Local-gov,Craft-repair,>50K
Male,26,Black,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Female,19,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,53,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Female,41,White,Divorced,Bachelors,United-States,Local-gov,Prof-specialty,<=50K
Male,47,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K
Male,22,White,Never-married,Assoc-voc,United-States,Private,Exec-managerial,<=50K
Male,43,White,Married-civ-spouse,Bachelors,United-States,Private,Other-service,<=50K
Male,27,White,Married-civ-spouse,11th,United-States,Private,Craft-repair,<=50K
Female,20,White,Never-married,Some-college,United-States,Private,Handlers-cleaners,<=50K
Female,35,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,22,White,Never-married,Some-college,United-States,Private,Tech-support,<=50K
Male,25,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Female,23,White,Never-married,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,27,White,Never-married,Some-college,United-States,Private,Craft-repair,<=50K
Male,20,White,Never-married,HS-grad,United-States,Private,Sales,<=50K
Male,43,White,Divorced,10th,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Female,22,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Male,60,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K
Male,49,White,Married-civ-spouse,Some-college,United-States,Private,Other-service,<=50K
Male,60,White,Divorced,Some-college,United-States,Private,Craft-repair,>50K
Female,63,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,33,White,Married-civ-spouse,12th,United-States,Private,Protective-serv,<=50K
Male,29,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,<=50K
Male,25,White,Never-married,Bachelors,Canada,Private,Craft-repair,<=50K
Male,48,Black,Married-civ-spouse,10th,United-States,Private,Transport-moving,<=50K
Male,28,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,43,White,Separated,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,49,White,Married-civ-spouse,Assoc-voc,United-States,Federal-gov,Craft-repair,<=50K
Male,32,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K
Male,31,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,54,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Female,42,White,Divorced,HS-grad,United-States,Private,Exec-managerial,>50K
Male,42,White,Married-civ-spouse,HS-grad,United-States,Private,Prof-specialty,>50K
Female,62,Black,Separated,Assoc-voc,United-States,Private,Priv-house-serv,<=50K
Male,51,White,Divorced,Bachelors,United-States,Private,Sales,>50K
Female,22,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Male,35,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K
Male,45,White,Married-civ-spouse,Prof-school,United-States,Self-emp-inc,Prof-specialty,>50K
Male,49,White,Married-civ-spouse,7th-8th,United-States,Private,Handlers-cleaners,<=50K
Male,33,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Sales,<=50K
Male,33,Black,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Female,22,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Male,49,Black,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
Male,40,Asian-Pac-Islander,Married-civ-spouse,Bachelors,China,Private,Exec-managerial,>50K
Male,64,White,Divorced,Bachelors,United-States,Private,Exec-managerial,>50K
Female,33,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,26,Black,Never-married,10th,United-States,Private,Adm-clerical,<=50K
Male,47,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Female,20,White,Never-married,Some-college,United-States,State-gov,Adm-clerical,<=50K
Female,29,White,Divorced,Doctorate,United-States,Private,Prof-specialty,>50K
Male,27,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Male,44,White,Married-civ-spouse,Some-college,United-States,Private,Prof-specialty,>50K
Male,24,White,Never-married,HS-grad,United-States,Private,Transport-moving,<=50K
Female,29,White,Never-married,Some-college,United-States,Federal-gov,Prof-specialty,<=50K
Female,20,White,Never-married,Some-college,United-States,Self-emp-inc,Adm-clerical,<=50K
Male,22,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
Female,20,White,Never-married,Assoc-acdm,United-States,Private,Other-service,<=50K
Male,26,White,Divorced,HS-grad,United-States,Self-emp-inc,Exec-managerial,>50K
Male,44,White,Divorced,Bachelors,United-States,Local-gov,Prof-specialty,<=50K
Male,32,White,Married-civ-spouse,Bachelors,United-States,Private,Handlers-cleaners,>50K
Female,33,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
Male,34,White,Divorced,HS-grad,United-States,Private,Transport-moving,<=50K
Male,30,White,Married-civ-spouse,Bachelors,Mexico,Private,Sales,>50K
Female,43,White,Never-married,Some-college,United-States,State-gov,Other-service,<=50K
Male,50,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K
Female,22,White,Never-married,Assoc-acdm,United-States,Private,Other-service,<=50K
Female,57,White,Widowed,1st-4th,Columbia,Self-emp-not-inc,Craft-repair,<=50K
Female,19,White,Never-married,12th,United-States,Private,Other-service,<=50K
Female,45,Black,Divorced,Bachelors,United-States,Local-gov,Exec-managerial,<=50K
Male,60,White,Married-civ-spouse,Some-college,United-States,Federal-gov,Adm-clerical,>50K
Female,19,White,Never-married,Some-college,United-States,State-gov,Adm-clerical,<=50K
Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Female,52,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K
Male,42,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Male,54,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Craft-repair,<=50K
Female,28,White,Married-civ-spouse,Assoc-acdm,United-States,Local-gov,Adm-clerical,>50K
Male,47,White,Married-civ-spouse,Bachelors,United-States,Private,Craft-repair,<=50K
Male,33,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K
Female,36,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K
Male,53,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,<=50K
Male,52,White,Married-civ-spouse,Masters,United-States,Local-gov,Prof-specialty,<=50K
Female,22,White,Never-married,Some-college,United-States,Private,Craft-repair,<=50K
Female,18,White,Never-married,11th,United-States,Private,Other-service,<=50K
Male,19,White,Never-married,1st-4th,Mexico,Private,Machine-op-inspct,<=50K
Male,60,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,30,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K
Male,40,White,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K
Male,38,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K
Male,33,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K
Female,38,White,Divorced,Some-college,United-States,Federal-gov,Exec-managerial,<=50K
Female,30,White,Never-married,Some-college,United-States,Local-gov,Adm-clerical,<=50K
Male,37,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K
Male,48,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,36,White,Never-married,Masters,United-States,Private,Prof-specialty,<=50K
Male,50,White,Married-civ-spouse,HS-grad,United-States,Private,Prof-specialty,>50K
Male,49,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K
Male,30,White,Never-married,Masters,Nicaragua,Private,Tech-support,<=50K
Female,20,White,Never-married,Some-college,United-States,Private,Prof-specialty,<=50K
Male,70,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Tech-support,<=50K
Female,58,White,Widowed,HS-grad,United-States,Private,Adm-clerical,>50K
Male,51,White,Married-civ-spouse,HS-grad,United-States,Federal-gov,Exec-managerial,>50K
Female,26,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K
Male,26,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,47,White,Married-spouse-absent,5th-6th,Mexico,Private,Machine-op-inspct,<=50K
Female,40,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,31,White,Married-civ-spouse,Bachelors,United-States,State-gov,Prof-specialty,>50K
Female,25,Black,Never-married,11th,United-States,Private,Machine-op-inspct,<=50K
Male,30,White,Never-married,Masters,United-States,Private,Prof-specialty,>50K
Male,43,White,Divorced,HS-grad,United-States,Private,Sales,<=50K
Female,31,White,Never-married,9th,United-States,Private,Other-service,<=50K
Male,35,White,Married-civ-spouse,Some-college,United-States,Private,Tech-support,<=50K
Male,37,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Transport-moving,<=50K
Male,28,White,Never-married,Bachelors,United-States,Private,Prof-specialty,>50K
Male,21,White,Never-married,Some-college,United-States,Self-emp-not-inc,Tech-support,<=50K
Male,74,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,>50K
Male,66,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Transport-moving,>50K
Male,32,White,Never-married,Prof-school,United-States,Private,Prof-specialty,<=50K
Male,38,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K
Female,52,White,Divorced,Some-college,United-States,Private,Exec-managerial,<=50K
Male,51,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Sales,<=50K
Male,44,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K
Female,23,White,Never-married,Some-college,United-States,Private,Farming-fishing,<=50K
Male,23,White,Never-married,Bachelors,United-States,Private,Machine-op-inspct,<=50K
Male,56,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Male,29,White,Never-married,Bachelors,England,Private,Prof-specialty,<=50K
Male,52,White,Divorced,Some-college,United-States,Private,Sales,<=50K
Male,59,White,Married-civ-spouse,Assoc-acdm,United-States,Self-emp-inc,Craft-repair,<=50K
Male,50,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Male,41,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K
Male,62,White,Married-civ-spouse,Assoc-voc,United-States,Private,Tech-support,>50K
Male,43,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Tech-support,<=50K
Male,21,Black,Never-married,HS-grad,United-States,Private,Protective-serv,<=50K
Male,69,White,Married-civ-spouse,12th,United-States,Private,Transport-moving,>50K
Female,45,White,Widowed,Assoc-acdm,Cuba,Private,Sales,<=50K
Male,52,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K
Male,31,White,Never-married,Assoc-acdm,United-States,Local-gov,Protective-serv,<=50K
Male,61,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K
Male,28,White,Married-civ-spouse,10th,United-States,Private,Transport-moving,<=50K
Female,37,White,Married-civ-spouse,Masters,United-States,Local-gov,Prof-specialty,>50K
Female,31,White,Divorced,Bachelors,United-States,Private,Exec-managerial,>50K
Female,28,White,Divorced,11th,United-States,Private,Other-service,<=50K
